Image	Name	Missing	Centroid.X.um	Centroid.Y.um
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-2	FALSE	18380.4	18028.7
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-1	FALSE	19884.4	18162.2
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	A-12	FALSE	3149.1	18550.1
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	A-11	FALSE	4594.6	18802.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	A-8	FALSE	9159.1	19142.7
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	A-7	FALSE	10662.4	19177.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	A-6	FALSE	12185.6	19427
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	A-5	FALSE	13720.2	19422.5
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	A-4	FALSE	15281.9	19601.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	A-3	FALSE	16780.2	19576.9
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	A-2	FALSE	18353.3	19651.6
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	A-1	FALSE	19804.5	19651.6
