,TMA.core,Density of nucleus_mean,Density of nucleus_max,Density of nucleus_min,Density of nucleus_CoV,Density of clusters,Number of triangles,Perimeter of triangle_mean,Perimeter of triangle_max,Perimeter of triangle_min,Perimeter of triangle_CoV,Area of triangle_mean,Area of triangle_max,Area of triangle_min,Area of triangle_CoV,COrE_corrln_mean,COrE_IDM_mean,COrE_dissimilarity_mean,COrE_entropy_mean,COrE_energy_mean,COrE_diffEntropy_mean,COrE_contrast_mean,COrE_diffVariance_mean,COrE_Homogeneity1_mean,COrE_Homogeneity2_mean,COrE_SumAverage_mean,COrE_SumEntropy_mean,COrE_SumVariance_mean,COrE_corrln_max,COrE_IDM_max,COrE_dissimilarity_max,COrE_entropy_max,COrE_energy_max,COrE_diffEntropy_max,COrE_contrast_max,COrE_diffVariance_max,COrE_Homogeneity1_max,COrE_Homogeneity2_max,COrE_SumAverage_max,COrE_SumEntropy_max,COrE_SumVariance_max,COrE_corrln_min,COrE_IDM_min,COrE_dissimilarity_min,COrE_entropy_min,COrE_energy_min,COrE_diffEntropy_min,COrE_contrast_min,COrE_diffVariance_min,COrE_Homogeneity1_min,COrE_Homogeneity2_min,COrE_SumAverage_min,COrE_SumEntropy_min,COrE_SumVariance_min
60,B-8,0.000374259068582917,0.000374259068582917,0.000374259068582917,NA,1029.47293008422,9991,50.6993287869756,494.16282334705,13.1080082248107,0.459918198897587,110.113475628065,1638.29499999996,2.92999999998127,0.944897091917066,-0.022236813007928,0.000290988525977772,4.7511978300545,5.24018424991436,0.0845003150615936,2.54480258557267,37.8570243801268,0.00253137167530799,-0.00472180878176045,0.156514111939298,14.0694013305898,3.14087826994192,155.642625882669,-0.022236813007928,0.000290988525977772,4.7511978300545,5.24018424991436,0.0845003150615936,2.54480258557267,37.8570243801268,0.00253137167530799,-0.00472180878176045,0.156514111939298,14.0694013305898,3.14087826994192,155.642625882669,-0.022236813007928,0.000290988525977772,4.7511978300545,5.24018424991436,0.0845003150615936,2.54480258557267,37.8570243801268,0.00253137167530799,-0.00472180878176045,0.156514111939298,14.0694013305898,3.14087826994192,155.642625882669
61,D-1,0.000332615504078188,0.000332615504078188,0.000332615504078188,NA,926.259132174578,11021,51.789944700695,528.299006301911,15.7710674855807,0.431656549598039,110.840690499955,1595.63999999997,2.30999999999528,0.777503609882696,-0.0183781270624237,0.000154576274638931,4.29541460497186,4.97778742348665,0.10655961224389,2.46359351474987,33.1279624909052,0.00328424176195455,-0.00608689478944073,0.173016119705228,14.3970959464237,3.03955213326164,160.926078608149,-0.0183781270624237,0.000154576274638931,4.29541460497186,4.97778742348665,0.10655961224389,2.46359351474987,33.1279624909052,0.00328424176195455,-0.00608689478944073,0.173016119705228,14.3970959464237,3.03955213326164,160.926078608149,-0.0183781270624237,0.000154576274638931,4.29541460497186,4.97778742348665,0.10655961224389,2.46359351474987,33.1279624909052,0.00328424176195455,-0.00608689478944073,0.173016119705228,14.3970959464237,3.03955213326164,160.926078608149
62,L-6,0.000293760561180296,0.000293760561180296,0.000293760561180296,NA,984.585102484081,15274,41.7007757329137,394.02997289709,10.1236744416768,0.432119976051668,74.4834175723451,1165.85500000002,0.329999999947019,0.82776897837363,-0.0218575242993161,0.000280781627839419,4.8353274339027,5.25414078729523,0.0848999491709013,2.56362507099482,39.2061554197335,0.00242959923525184,-0.00471467254711852,0.156602539156306,14.3614743667339,3.15751815771303,163.057551449575,-0.0218575242993161,0.000280781627839419,4.8353274339027,5.25414078729523,0.0848999491709013,2.56362507099482,39.2061554197335,0.00242959923525184,-0.00471467254711852,0.156602539156306,14.3614743667339,3.15751815771303,163.057551449575,-0.0218575242993161,0.000280781627839419,4.8353274339027,5.25414078729523,0.0848999491709013,2.56362507099482,39.2061554197335,0.00242959923525184,-0.00471467254711852,0.156602539156306,14.3614743667339,3.15751815771303,163.057551449575
63,E-3,0.000305730688452582,0.000305730688452582,0.000305730688452582,NA,920.973998677442,13374,47.4064832515514,568.03667384066,11.5068349806003,0.523323035673812,99.6487744878121,4739.14499999999,0.174999999416906,1.32183926622645,-0.0226266813760041,0.000241263523897777,4.77887731702815,5.23364815995703,0.0853605387740962,2.55300844719462,38.253514775264,0.00248693623152345,-0.00476165609880257,0.15706966769918,14.1838603498955,3.1446410890999,158.425078878625,-0.0226266813760041,0.000241263523897777,4.77887731702815,5.23364815995703,0.0853605387740962,2.55300844719462,38.253514775264,0.00248693623152345,-0.00476165609880257,0.15706966769918,14.1838603498955,3.1446410890999,158.425078878625,-0.0226266813760041,0.000241263523897777,4.77887731702815,5.23364815995703,0.0853605387740962,2.55300844719462,38.253514775264,0.00248693623152345,-0.00476165609880257,0.15706966769918,14.1838603498955,3.1446410890999,158.425078878625
64,I-2,0.000246480397225429,0.000246480397225429,0.000246480397225429,NA,916.776852994441,31505,30.1038350245875,443.08665271857,11.0260973667989,0.388494324156442,39.0820591969528,1082.59000000001,0.04499999996579,0.765019553468145,-0.0281519320577006,9.94946209156302E-05,4.83360381711389,5.15448992948312,0.0915960295413145,2.56231157557635,39.5804695335949,0.00248058477872809,-0.00513922776216218,0.161891232527029,13.3339252533463,3.12591479316437,141.616433408399,-0.0281519320577006,9.94946209156302E-05,4.83360381711389,5.15448992948312,0.0915960295413145,2.56231157557635,39.5804695335949,0.00248058477872809,-0.00513922776216218,0.161891232527029,13.3339252533463,3.12591479316437,141.616433408399,-0.0281519320577006,9.94946209156302E-05,4.83360381711389,5.15448992948312,0.0915960295413145,2.56231157557635,39.5804695335949,0.00248058477872809,-0.00513922776216218,0.161891232527029,13.3339252533463,3.12591479316437,141.616433408399
65,I-3,0.000282345643831644,0.000282345643831644,0.000282345643831644,NA,932.613071450678,15370,43.1505545148039,441.988864005456,10.3958956598644,0.398466620286836,78.7260331815224,963.48000000002,0.480000000005358,0.699794034309194,-0.0206144681545719,0.000262232000059222,4.27605355469065,5.09101747672173,0.0910777774877035,2.44021298141064,31.8485998136633,0.00325523380013441,-0.00520576331703294,0.161931687242599,13.3737664009566,3.04242564231802,137.298639584952,-0.0206144681545719,0.000262232000059222,4.27605355469065,5.09101747672173,0.0910777774877035,2.44021298141064,31.8485998136633,0.00325523380013441,-0.00520576331703294,0.161931687242599,13.3737664009566,3.04242564231802,137.298639584952,-0.0206144681545719,0.000262232000059222,4.27605355469065,5.09101747672173,0.0910777774877035,2.44021298141064,31.8485998136633,0.00325523380013441,-0.00520576331703294,0.161931687242599,13.3737664009566,3.04242564231802,137.298639584952
66,B-7,0.0251096988191102,0.0663716814159292,0.0251096988191102,0.90516100124391,955.513753784744,11298,48.1316907157295,518.363170525063,9.70437575606158,0.562326082626461,104.380310674456,1690.92500000003,0.900000000002744,1.21515995953423,-0.0490743159075343,0.00019972305802626,5.21613717044154,4.82463683639198,0.106938340297866,2.55393943894111,44.1582454598069,0.00237017956142451,-0.00905425115580615,0.19983511124784,14.4640950570199,3.09502604213103,171.292607131625,-0.0285499434318856,0.000437636761487965,6.13625091174325,5.38923703801193,0.158402435531808,2.75492052797807,59.3406272793581,0.00468479957640233,-0.00432246849248768,0.256887870166495,16.041116305299,3.30107764912365,211.594000658516,-0.0634496801685675,0,3.52542372881356,4.01753918946806,0.0792703446066943,2.22013336088617,21.1138014527845,0.00125743804549015,-0.0158592584546349,0.151904145641515,11.4334140435835,2.69125428532207,94.2259541239987
67,A-2,0.000208215521902427,0.000208215521902427,0.000208215521902427,NA,840.346893609333,21467,38.3406061227734,394.783667913404,10.7057291190282,0.370641891929392,62.8433733171845,716.625000000017,0.96000000000588,0.698951893145829,-0.021432198913935,0.000174551536092395,4.60491121442355,5.17147806125378,0.0901990815593638,2.5212131513523,36.0386323615004,0.00271891513822262,-0.00505336185668412,0.160808325315735,14.0726213953675,3.11002291107837,154.704836837415,-0.021432198913935,0.000174551536092395,4.60491121442355,5.17147806125378,0.0901990815593638,2.5212131513523,36.0386323615004,0.00271891513822262,-0.00505336185668412,0.160808325315735,14.0726213953675,3.11002291107837,154.704836837415,-0.021432198913935,0.000174551536092395,4.60491121442355,5.17147806125378,0.0901990815593638,2.5212131513523,36.0386323615004,0.00271891513822262,-0.00505336185668412,0.160808325315735,14.0726213953675,3.11002291107837,154.704836837415
68,J-4,0.000303154630295699,0.000303154630295699,0.000303154630295699,NA,926.982024560755,13294,46.2281123558976,363.311711630195,10.2171583812059,0.433800651379968,91.0473785166241,1035.26999999998,3.04999999998822,0.865666645568827,-0.0247994222496431,0.00023619445786815,4.88060798511482,5.24570299812939,0.0838184814570801,2.56990294039962,39.833847656537,0.00238112758334956,-0.00467716166685941,0.155860772631874,13.4995532885567,3.15361959449743,144.944289697469,-0.0247994222496431,0.00023619445786815,4.88060798511482,5.24570299812939,0.0838184814570801,2.56990294039962,39.833847656537,0.00238112758334956,-0.00467716166685941,0.155860772631874,13.4995532885567,3.15361959449743,144.944289697469,-0.0247994222496431,0.00023619445786815,4.88060798511482,5.24570299812939,0.0838184814570801,2.56990294039962,39.833847656537,0.00238112758334956,-0.00467716166685941,0.155860772631874,13.4995532885567,3.15361959449743,144.944289697469
69,A-4,0.000238491365192778,0.000238491365192778,0.000238491365192778,NA,990.491863976286,16119,41.179276445461,581.008123607716,11.2695602118265,0.411026256824601,71.6971811216576,4549.16499999998,1.57999999992513,0.859548471153033,-0.0230821639392253,0.000283271814006463,4.7691411409387,5.26284870347664,0.0823252256412719,2.54436556021047,37.9866166743841,0.0025182901628539,-0.00458560053711453,0.15459164888506,13.6279953869713,3.14080332016942,146.253751761594,-0.0230821639392253,0.000283271814006463,4.7691411409387,5.26284870347664,0.0823252256412719,2.54436556021047,37.9866166743841,0.0025182901628539,-0.00458560053711453,0.15459164888506,13.6279953869713,3.14080332016942,146.253751761594,-0.0230821639392253,0.000283271814006463,4.7691411409387,5.26284870347664,0.0823252256412719,2.54436556021047,37.9866166743841,0.0025182901628539,-0.00458560053711453,0.15459164888506,13.6279953869713,3.14080332016942,146.253751761594
70,L-3,0.0146149317448866,0.0289441500203832,0.0146149317448866,1.38656650452724,929.331529644512,15435,43.3661270767027,717.516326896659,9.99291180248202,0.5620740790217,82.1270647878199,3060.06000000006,0.570000000006252,1.1655185459095,-0.038500294343344,8.05793043409882E-05,4.45420477718617,4.95255162858037,0.0974833352718289,2.45763477787466,32.8335853748995,0.00288980267820407,-0.00694084074245646,0.180835723552544,12.109736817301,3.02964797570687,114.568499816881,-0.0250631510655445,0.000161158608681976,4.76869744598961,5.2309795369292,0.110068471688116,2.54921573077061,38.0371961520005,0.00327426215523286,-0.00474262893157657,0.204952230071164,13.4684152095386,3.13090761168636,143.041214099666,-0.0519374376211435,0,4.13971210838272,4.67412372023153,0.0848981988555416,2.3660538249787,27.6299745977985,0.00250534320117529,-0.00913905255333636,0.156719217033925,10.7510584250635,2.92838833972738,86.0957855340963
71,G-2,0.0237965493691216,0.0780065005417118,0.0237965493691216,0.910364241777581,916.305892229051,6996,62.3714212000627,436.830173392949,16.9355674096088,0.556711298676811,174.613302601486,2674.61,0.544999998792247,1.28552529192438,-0.0355104055768649,0.000107139327533437,3.85275971993926,4.55760494906598,0.125645648223838,2.30669899842681,27.0401381909124,0.00440406983066468,-0.010256910421898,0.206477213364237,12.4336920568084,2.86303897180318,118.399852087878,-0.019415695779081,0.000991244011234099,4.93474310259375,5.11402818307669,0.230225036502598,2.55817760210708,40.8627127044441,0.00893902831311545,-0.0056554709789233,0.278071378534618,14.3852967227635,3.12383168011418,161.406572487921,-0.0777847490763964,0,2.77033065236819,3.2609385556306,0.087769960802523,1.90044429238746,15.514348785872,0.00234997375252248,-0.0243782148419255,0.169078881752812,8.35924932975871,2.28877766298347,52.8824240850361
72,E-10,0.0236669636100052,0.0574241181296144,0.0236669636100052,1.16845821678305,920.692577366202,10067,48.7522827148748,672.576835159,13.139068836527,0.775102277665895,125.119506307738,18439.4400000001,1.13499999578503,3.15208628874286,-0.0471212694045561,0.000476473268622358,5.17235821635062,4.79105556863434,0.114734977415525,2.53050317404177,45.6345690748992,0.0027877974917761,-0.00941374628368454,0.198354183508293,15.0983071504576,3.06456584670157,189.278001055417,-0.0249396438793424,0.000886524822695035,5.5483759032139,5.36014681763178,0.177710748927799,2.68193139335529,50.199380059649,0.00384431603684167,-0.00428393780131374,0.244571171637628,17.8268041237113,3.26257332371694,264.788308963438,-0.0912058561485533,0,4.70921985815603,3.96259034934608,0.0774815024268562,2.36974367626601,41.1424788969633,0.00170901671793677,-0.0154450387473036,0.150827959771786,14.0567375886525,2.82630848693706,162.479303408248
73,F-7,0.00031213431073825,0.00031213431073825,0.00031213431073825,NA,878.155039707574,12670,48.6164100227815,474.239758298584,10.0038066027964,0.440640154637813,101.626705209155,1274.94500000003,1.34499999854606,0.862593110594041,-0.0241377462761092,0.000246274106199602,4.84555253575753,5.24556265759631,0.0836081237504244,2.56406338134149,39.0200007301514,0.00239859327843688,-0.00466760869942422,0.155701042392782,14.0378563166123,3.15387792620393,155.641673446177,-0.0241377462761092,0.000246274106199602,4.84555253575753,5.24556265759631,0.0836081237504244,2.56406338134149,39.0200007301514,0.00239859327843688,-0.00466760869942422,0.155701042392782,14.0378563166123,3.15387792620393,155.641673446177,-0.0241377462761092,0.000246274106199602,4.84555253575753,5.24556265759631,0.0836081237504244,2.56406338134149,39.0200007301514,0.00239859327843688,-0.00466760869942422,0.155701042392782,14.0378563166123,3.15387792620393,155.641673446177
74,H-1,0.0252430713510538,0.0398370303304663,0.0252430713510538,0.857843184177772,927.853417650748,10872,51.327930586311,619.757916687271,10.9926041321091,0.464049423084039,111.670946467991,1170.6,0.619999999995013,0.897564880469359,-0.0613162439601889,0.000557285851563089,4.43451118758227,4.09323720874205,0.178722917198949,2.34731165770779,38.1507055090001,0.00447552493437434,-0.0147502258032987,0.22731453871449,11.3240435933282,2.78359010021601,111.991050436258,-0.0392655421654458,0.00167185755468927,5.83941368439097,5.13243283768789,0.269702789118482,2.70456802314841,54.5579556645912,0.00703893500215473,-0.00521764060421475,0.270184297274249,14.8794261594685,3.27363116983341,185.129814441876,-0.0787576850893735,0,3.47198151357597,3.37567425623866,0.0923670445547741,2.16647446039428,21.6048526863085,0.00151810235028623,-0.0222058210687732,0.162763627422298,8.91823899371069,2.4681418831631,75.1568163010179
75,H-4,0.0222335966501525,0.0670611439842209,0.0222335966501525,0.965262678603441,921.692685463299,9531,56.3923623836567,477.299613327953,12.1146249162255,0.473496947982879,134.362679676844,3454.78500000008,0.130000000049486,1.01165834229928,-0.034406943586871,0.000419742076571935,4.18431812511031,4.7138966559785,0.114543573991607,2.39123664322283,31.6574678300284,0.0037249036532074,-0.00878716934411887,0.198391613165669,13.322211001409,2.95008514579155,137.615104547739,-0.0215276569108526,0.00277777777777778,6.1537037037037,5.11049319852406,0.154898863344971,2.71868640256326,62.0166666666667,0.00573473510848941,-0.0053343908692994,0.238357318292069,14.3196564255038,3.22604957585633,173.682415091371,-0.0658862453123396,0,3.15150423347144,4.09886052033271,0.0875453277770904,2.12525534313983,17.9963970455774,0.00146523716699155,-0.0127534242081386,0.163756619687367,11.57413455258,2.63953225041746,102.485956329829
76,E-5,0.000253425627496749,0.000253425627496749,0.000253425627496749,NA,891.219067459986,41960,26.3539111059858,501.424820202497,10.1292741539933,0.484425626702074,30.4920969971401,1038.49,0.749999999979573,0.932462898258813,-0.0221467205501922,0.000372312657835393,5.24520592748411,5.40449464333844,0.0793048547295828,2.63481776185457,45.015040754964,0.00196779694381837,-0.00428161704980001,0.151402800825582,15.5118062443182,3.2317137376207,193.865042617523,-0.0221467205501922,0.000372312657835393,5.24520592748411,5.40449464333844,0.0793048547295828,2.63481776185457,45.015040754964,0.00196779694381837,-0.00428161704980001,0.151402800825582,15.5118062443182,3.2317137376207,193.865042617523,-0.0221467205501922,0.000372312657835393,5.24520592748411,5.40449464333844,0.0793048547295828,2.63481776185457,45.015040754964,0.00196779694381837,-0.00428161704980001,0.151402800825582,15.5118062443182,3.2317137376207,193.865042617523
77,J-3,0.0121949070591737,0.0240841248303935,0.0121949070591737,1.37876352287719,874.482941690397,13114,48.2029471270897,474.187116770203,13.0724816489405,0.475704504685237,98.9885031264292,1511.89000000003,0.0899999920146266,0.933534247223787,-0.0289572303414459,8.45920361611533E-05,4.05329067705797,4.84274565195733,0.107494000541043,2.37679102533825,28.0620660205865,0.00357589984226976,-0.00767118996687657,0.187034589423889,14.1844251048767,2.959973618855,152.563321756003,-0.024125782048958,0.000169184072322307,4.72058647794173,5.17905263868223,0.125759729065287,2.54346517310808,37.3017580018904,0.00461752107071355,-0.00500891183834618,0.213846544401683,14.2685086213674,3.12697266528286,159.678113582456,-0.0337886786339337,0,3.38599487617421,4.50643866523242,0.0892282720167989,2.21011687756841,18.8223740392827,0.00253427861382597,-0.010333468095407,0.160222634446094,14.100341588386,2.79297457242714,145.44852992955
78,K-3,0.000251194375982343,0.000251194375982343,0.000251194375982343,NA,879.310789265993,20345,38.4513841823633,943.797301710781,10.1139409136513,0.484444357266602,65.3873177684934,4944.22000000002,1.72000000000117,1.2126974455787,-0.0222304854572292,0.000224205788635391,4.88407237506407,5.27579611867978,0.0845361938249734,2.57282954639695,39.9319552974196,0.00237631066414486,-0.00467028029255587,0.156187833358705,14.2671882617293,3.16253020383395,161.508582362506,-0.0222304854572292,0.000224205788635391,4.88407237506407,5.27579611867978,0.0845361938249734,2.57282954639695,39.9319552974196,0.00237631066414486,-0.00467028029255587,0.156187833358705,14.2671882617293,3.16253020383395,161.508582362506,-0.0222304854572292,0.000224205788635391,4.88407237506407,5.27579611867978,0.0845361938249734,2.57282954639695,39.9319552974196,0.00237631066414486,-0.00467028029255587,0.156187833358705,14.2671882617293,3.16253020383395,161.508582362506
79,E-9,0.0002517388252468,0.0002517388252468,0.0002517388252468,NA,913.198396261838,37530,27.3648248046294,307.565482997997,9.50947066772311,0.427329452608794,32.9609616306954,867.47499999999,0.75499999999156,0.927559885793964,-0.024260487767387,0.000238275328988814,5.12694527664043,5.31778972035762,0.0846655517110447,2.61398678452607,43.0087584076003,0.00207026232966002,-0.00462078192179212,0.155975717941285,15.4894495299205,3.20172365477188,191.959566960461,-0.024260487767387,0.000238275328988814,5.12694527664043,5.31778972035762,0.0846655517110447,2.61398678452607,43.0087584076003,0.00207026232966002,-0.00462078192179212,0.155975717941285,15.4894495299205,3.20172365477188,191.959566960461,-0.024260487767387,0.000238275328988814,5.12694527664043,5.31778972035762,0.0846655517110447,2.61398678452607,43.0087584076003,0.00207026232966002,-0.00462078192179212,0.155975717941285,15.4894495299205,3.20172365477188,191.959566960461
80,F-6,0.000331893865440728,0.000331893865440728,0.000331893865440728,NA,904.715495780293,11851,49.1431267858375,397.036402391017,10.7548524590038,0.461750421261878,104.954559530841,1826.21000000003,0.959999999967763,0.969481017874232,-0.0278527407621076,0.000273179102475593,5.04981615832415,5.2672178239842,0.0821172037912281,2.60005041391573,41.924249151276,0.00215525330229969,-0.00457440314763785,0.154467939003083,13.5684785258608,3.17909841170218,147.591342745501,-0.0278527407621076,0.000273179102475593,5.04981615832415,5.2672178239842,0.0821172037912281,2.60005041391573,41.924249151276,0.00215525330229969,-0.00457440314763785,0.154467939003083,13.5684785258608,3.17909841170218,147.591342745501,-0.0278527407621076,0.000273179102475593,5.04981615832415,5.2672178239842,0.0821172037912281,2.60005041391573,41.924249151276,0.00215525330229969,-0.00457440314763785,0.154467939003083,13.5684785258608,3.17909841170218,147.591342745501
81,H-8,0.000297829365069758,0.000297829365069758,0.000297829365069758,NA,904.959434382649,13336,46.9434312768106,524.736198903735,10.0341246321121,0.427617324064958,93.8316327984405,809.500000000032,0.1200000032998,0.799704844589925,-0.0257327862616952,0.000380089169249413,5.05932828594105,5.32025393539667,0.0789014317514768,2.59797182932724,41.8544851147196,0.00215649486075935,-0.00436405994667385,0.151657679995833,13.873185265913,3.19069366708059,153.870086342875,-0.0257327862616952,0.000380089169249413,5.05932828594105,5.32025393539667,0.0789014317514768,2.59797182932724,41.8544851147196,0.00215649486075935,-0.00436405994667385,0.151657679995833,13.873185265913,3.19069366708059,153.870086342875,-0.0257327862616952,0.000380089169249413,5.05932828594105,5.32025393539667,0.0789014317514768,2.59797182932724,41.8544851147196,0.00215649486075935,-0.00436405994667385,0.151657679995833,13.873185265913,3.19069366708059,153.870086342875
82,D-4,0.0184395179304857,0.0449172576832151,0.0184395179304857,0.946449546949104,911.493762954488,12764,48.4191185595598,734.171434830114,11.9118842559834,0.567381960231184,104.480125744281,9054.3799999999,1.8999999999992,1.54452785279728,-0.0357124608779349,0.000104533734847779,3.9395833561859,4.61439654126526,0.123378382899298,2.32907503217897,28.7406224761662,0.00419880832856316,-0.00967377482582078,0.203608746464471,12.7196229586919,2.88454199581916,123.955011626619,-0.0217822514807981,0.000469483568075117,4.97277125086385,5.02796059442639,0.175511829227293,2.57898310495467,43.0327574291638,0.00722852037154129,-0.00545534019982521,0.25907781065057,13.8272763167092,3.08539733598492,147.950059804752,-0.0562162558651551,0,2.40030911901082,3.8329726231463,0.0944299222034778,1.85046519708123,8.73724884080371,0.00243543427816306,-0.0179641343394611,0.164710230501407,11.7928902627512,2.41957437240096,95.666233616781
83,J-2,0.00428744177600363,0.00826073539535215,0.00428744177600363,1.31059172750114,862.970482055527,12664,48.9839014556181,470.115352795267,12.973901260557,0.469156172072202,103.401473468099,1310.79499999997,0.890000001127486,0.965173812200437,-0.023189630527503,0.000270660267553604,4.82927393258026,5.22802566999746,0.0858484202696256,2.55837027658119,39.060668006528,0.00245605468590354,-0.00520010078613619,0.16340930191041,14.3249949797846,3.15374956315544,162.136147323712,-0.0226231011418531,0.000332849668910759,4.98615983138823,5.31490502071036,0.0916500183988468,2.58674060344712,40.9912849376937,0.00266434919226372,-0.00442620522209588,0.174171062432174,14.5231923838644,3.18219685896407,165.399122244436,-0.0237561599131529,0.000208470866196449,4.67238803377228,5.14114631928456,0.0800468221404044,2.52999994971526,37.1300510753622,0.00224776017954337,-0.00597399635017651,0.152647541388645,14.1267975757048,3.1253022673468,158.873172402988
84,C-3,0.000261249928881057,0.000261249928881057,0.000261249928881057,NA,881.396506310763,19245,39.329388067341,411.582928876242,11.189872486337,0.424850372472666,67.0042426604313,2008.18999999999,0.87000000002754,0.853983488232275,-0.029201599735147,0.000669972367986625,5.25081034309529,5.28474480958028,0.0800805706591391,2.63420442950496,45.7185270177648,0.00198918456368374,-0.0044496962499974,0.152618443379274,13.3116508793184,3.21299998901499,145.106927713329,-0.029201599735147,0.000669972367986625,5.25081034309529,5.28474480958028,0.0800805706591391,2.63420442950496,45.7185270177648,0.00198918456368374,-0.0044496962499974,0.152618443379274,13.3116508793184,3.21299998901499,145.106927713329,-0.029201599735147,0.000669972367986625,5.25081034309529,5.28474480958028,0.0800805706591391,2.63420442950496,45.7185270177648,0.00198918456368374,-0.0044496962499974,0.152618443379274,13.3116508793184,3.21299998901499,145.106927713329
85,C-7,0.000315688011160995,0.000315688011160995,0.000315688011160995,NA,862.362795711264,11929,50.647301052238,348.454263826697,12.4431122036891,0.40864440702017,109.250241009305,1697.48499999997,2.2550000000034,0.856493904902401,-0.0253352583950773,0.000281456140272524,5.01633160195975,5.29484808756463,0.0815652975323063,2.59083854303177,40.8639341631421,0.00216212177309586,-0.00451847326604323,0.153927242583094,14.519574287539,3.18515021741831,167.313669379112,-0.0253352583950773,0.000281456140272524,5.01633160195975,5.29484808756463,0.0815652975323063,2.59083854303177,40.8639341631421,0.00216212177309586,-0.00451847326604323,0.153927242583094,14.519574287539,3.18515021741831,167.313669379112,-0.0253352583950773,0.000281456140272524,5.01633160195975,5.29484808756463,0.0815652975323063,2.59083854303177,40.8639341631421,0.00216212177309586,-0.00451847326604323,0.153927242583094,14.519574287539,3.18515021741831,167.313669379112
86,I-10,0.0156181823980059,0.045828437132785,0.0156181823980059,1.077343649873,1093.59163996302,9283,48.4293694287992,729.897777860484,9.17638139414355,0.990551577985461,142.721927717333,7922.87499999973,0.0949999998063801,2.75533244023392,-0.030026147807706,0.000312981759044703,5.42300245333192,5.38082924374168,0.080052133811922,2.64959944606734,46.7362757722056,0.00180555761267596,-0.00562155274987776,0.170496927802125,16.2175770726181,3.24657667947934,213.61443363253,-0.0211620213082216,0.00089126559714795,5.74034462269756,5.4975508228696,0.085105911564784,2.70137743802993,53.2751039809863,0.00206497771136497,-0.00407245438361825,0.223549208577606,18.2885017421603,3.29593588562601,269.222934915256,-0.0454206848609105,0,5.15353261745832,5.25779353823633,0.0734909446913564,2.61819476304402,43.5670617826312,0.00159425716496561,-0.00970320809671344,0.148944387647507,14.635299380347,3.2097360998168,171.80481068417
87,C-2,0.000269958679856591,0.000269958679856591,0.000269958679856591,NA,888.629098028387,17736,40.3489325151866,385.040422937187,10.1793976560552,0.445396087309111,71.7641266350925,1299.00999999999,2.90499999999315,1.00012371362552,-0.0234379867203169,0.000255145956031695,5.08028932674624,5.35522723845689,0.0794595943636692,2.60295549695675,41.8430403318918,0.00209887678091798,-0.00434806152012041,0.151873040734647,14.7004927210359,3.20249621942008,172.130449865873,-0.0234379867203169,0.000255145956031695,5.08028932674624,5.35522723845689,0.0794595943636692,2.60295549695675,41.8430403318918,0.00209887678091798,-0.00434806152012041,0.151873040734647,14.7004927210359,3.20249621942008,172.130449865873,-0.0234379867203169,0.000255145956031695,5.08028932674624,5.35522723845689,0.0794595943636692,2.60295549695675,41.8430403318918,0.00209887678091798,-0.00434806152012041,0.151873040734647,14.7004927210359,3.20249621942008,172.130449865873
88,D-5,0.0304516713986038,0.060556464811784,0.0304516713986038,1.39810411652188,877.358251962082,11098,51.9144466392957,280.382277910876,11.2713483656476,0.431343850714207,116.682986123626,1389.34000000001,2.8949999999801,0.943794617932302,-0.0308892992757251,0.000128626645314234,4.55297094151368,4.88832493512145,0.104510919538169,2.50250063118322,36.3278049639989,0.00293301809583582,-0.00896449749460091,0.201626162756228,15.0355707813373,3.06166949266117,177.752673773491,-0.0190750928660925,0.000257253290628467,4.64646115918787,5.14076816573123,0.114959063723368,2.53206030317483,37.5808656321678,0.0031251349028727,-0.00528226246753716,0.239363679928695,15.4146341463415,3.11903389620508,186.218067312421,-0.0427035056853577,0,4.4594807238395,4.63588170451167,0.0940627753529695,2.47294095919161,35.0747442958301,0.00274090128879894,-0.0126467325216647,0.163888645583762,14.6565074163332,3.00430508911727,169.287280234561
89,E-4,0.000265566275306382,0.000265566275306382,0.000265566275306382,NA,875.451404243624,17229,41.8782822088051,801.133038096325,10.8793103362641,0.485423632600547,76.1966791456266,2647.97500000007,0.769999998908972,0.94790948589559,-0.0304039788007734,0.000212098746051244,5.36024127201188,5.34152533182125,0.080411459027525,2.64944624476534,46.1347598292782,0.00181710044690088,-0.00440748867349844,0.152704061308839,14.3910015792908,3.22864645171139,168.010348664471,-0.0304039788007734,0.000212098746051244,5.36024127201188,5.34152533182125,0.080411459027525,2.64944624476534,46.1347598292782,0.00181710044690088,-0.00440748867349844,0.152704061308839,14.3910015792908,3.22864645171139,168.010348664471,-0.0304039788007734,0.000212098746051244,5.36024127201188,5.34152533182125,0.080411459027525,2.64944624476534,46.1347598292782,0.00181710044690088,-0.00440748867349844,0.152704061308839,14.3910015792908,3.22864645171139,168.010348664471
