"","core","TMA.set","Kcross.Cancer2lympho","Kcross.lympho2Cancer","Kcross.Cancer2Stromal","Kcross.Stromal2Cancer","Kcross.Lympho2Stromal","Kcross.Stromal2Lympho","cancer ratio","stromal ratio","lymphocytes ratio","lymphocyte.dens","cancer.dens","stroma.dens","cancer.to.lympho.avgCount","lympho.to.cancer.avgCount","cancer.to.stroma.avgCount","stroma.to.cancer.avgCount","stroma.to.lympho.avgCount","lympho.to.stroma.avgCount","ShannonH","DoC_TL_max","DoC_SL_max","DoC_TL_min","DoC_SL_min","DoC_TL_mean","DoC_SL_mean","DoC_TL_Std","DoC_SL_Std","DoC_LT_max","DoC_ST_max","DoC_LT_min","DoC_ST_min","DoC_LT_mean","DoC_ST_mean","DoC_LT_Std","DoC_ST_Std","DoC_TS_max","DoC_LS_max","DoC_TS_min","DoC_LS_min","DoC_TS_mean","DoC_LS_mean","DoC_TS_Std","DoC_LS_Std","localized_TL","localized_SL","localized_LT","localized_ST","localized_TS","localized_LS"
"int193","I-5","1042","8960.17274258577","589.51825915603","9583.6267320707","1201.9428072002","16363.250879212","7764.51343573362","0.348140994688556","0.0287300820859488","0.623128923225495","20400.8692199003","11397.9284831834","940.605748612218","85.3430840759396","152.752080443828","90.9705882352941","7.50728155339806","7.83707865168539","169.978991596639","1.00170093270383","0.905311966891686","0.945684930527055","-0.907976681875428","-0.855048047868798","-0.232837451989006","0.016342139017721","0.43223773524569","0.409670432806598","0.911646673319128","0.931328547957009","-0.905944432184608","-0.840233598625549","-0.208742423073002","-0.0474376729253513","0.415161922615319","0.33293592251178","0.925751730304571","0.945002857765919","-0.902292098076978","-0.922586589109153","-0.0307024678011904","0.0982079366994519","0.515319212071976","0.553308359820648","0.002712652586708","0.02712652586708","0.00277488727020465","0.0593132154006243","0.0379746835443038","0.0928270042194093"
"int194","E-1","1042","10071.9700930433","1724.61417922514","11312.1645510653","3031.49704332277","13572.6091167087","5151.58023616829","0.0940126729600414","0.01521617311091","0.890771153929049","82570.9579906454","8714.60243782229","1410.47898237105","75.4726348899105","715.092618065108","75.7790368271955","12.2650160476845","12.4557464311638","729.158640226629","0.555497057313479","0.916655934408089","0.951302132420144","-0.949083614505888","-0.948525456802328","-0.220928213970797","0.000211712369234093","0.444605455380102","0.395628153436847","0.926771501505373","0.950320554259548","-0.951916699922324","-0.816547339987014","-0.245941311037001","-0.0425944484898715","0.498287210966119","0.368976188511275","0.941910637850172","0.946215431565575","-0.810160768166268","-0.934432052030345","-0.078662097502249","0.091927435178237","0.464105994081893","0.557569889171905","0.00396825396825397","0.0127274487030585","0.0114678899082569","0.0073394495412844","0.0142045454545455","0.102272727272727"
"int195","D-5","1042","9746.29772875516","1392.53157682161","11841.5878754451","3350.94850050192","12472.3657256785","3798.62346887018","0.77824879403596","0.0241192808068996","0.197631925157141","5243.56554227592","20648.4785111516","639.932185262964","175.103550295858","44.4669421487603","175.715151515152","5.44590533433509","5.26331360946746","43.1272727272727","0.87068380003868","0.918537260406238","0.925305999951946","-0.90506817726093","-0.76914735173215","-0.111409654037184","-0.0185064327371545","0.464452365036095","0.368022029614757","0.902895848035221","0.890870569675806","-0.912148902636829","-0.872978307157283","-0.0995770734146896","-0.0287254958516343","0.390471869535394","0.31221707813639","0.913780529006641","0.925023418705841","-0.846360421966778","-0.785539880963617","-0.00221786829062453","0.105467434760032","0.541904919149609","0.5083526997343","0.0074019245003701","0.073279052553664","0.00244223182415931","0.0546684200638738","0.0426829268292683","0.0487804878048781"
"int196","I-9","1042","15513.3246649732","7100.63380162546","16748.1683160514","8194.52741956606","17396.4665532666","9011.37967407133","0.736482529767714","0.0509467109115753","0.212570759320711","4247.17808871046","14714.9705497746","1017.91871547606","124.426078971534","35.9133315663928","126.689655172414","8.76384839650146","8.62075298438935","35.9693486590038","1.00630090391691","0.937822782884376","0.920338548475763","-0.88375536215157","-0.721919791659516","0.000229589263426726","0.0431461244407956","0.493314174438957","0.410123668838741","0.932356344981782","0.934696041669287","-0.838317065800597","-0.773838798062759","-0.00357133002314923","0.0363990545607154","0.41872124145404","0.37691238501615","0.943091515097454","0.914990669848697","-0.837644121046153","-0.765554007537245","0.188045131040292","0.116246655797033","0.523069748222432","0.475419782056396","0.0413602941176471","0.0330882352941176","0.0116648992576882","0.0434782608695652","0.0961538461538462","0.0461538461538462"
"int197","C-5","1042","13004.3726816396","4539.65823199746","16925.8536267064","8422.12758959399","24825.4710547118","15742.6707438498","0.650705123097761","0.0197593817225719","0.329535495179667","16325.6139104833","32236.7719552507","978.90528283362","278.266441005803","140.923472511326","262.645161290323","7.97538875964246","7.98646034816248","133.185483870968","1.02831475025348","0.936800090862153","0.9326944920461","-0.964634447067425","-0.877071507250331","-0.184160872357595","0.0162493315172583","0.474227022712687","0.370204349284186","0.937125158166756","0.950484768567082","-0.941870212328371","-0.923483529305713","-0.175353135102514","-0.0472235200643331","0.443130711435035","0.344649088678052","0.950465772563691","0.931335597115803","-0.878019724786047","-0.866803996423138","0.00931378884618576","0.0978207546595618","0.540699854283284","0.509651769056237","0.00870616686819831","0.0244256348246675","0.00612294881214793","0.0219201567474896","0.0526315789473684","0.0445344129554656"
"int198","E-10","1042","9240.19029402174","792.612037255298","15052.1410533751","6577.75833871978","12067.091583806","3772.5082425549","0.396523053665911","0.0343159486016629","0.569160997732426","29325.343063557","20430.3784477317","1768.08841312814","176.873572377158","253.8820053374","180.958149779736","15.6605032405642","15.4204515272244","255.753303964758","1.09742506621175","0.94906378103787","0.954940190673446","-0.937716549050892","-0.904982077557865","-0.242033294693073","0.00209854937301383","0.461911214419687","0.405033031026612","0.922933094050322","0.941210049725067","-0.941645210414566","-0.881243020852274","-0.25730807128868","0.0154736172446406","0.460490355658793","0.39880031760538","0.949613710883327","0.960658395408018","-0.892190139123731","-0.907079279940142","0.104418218010311","0.00107299097539943","0.502223188368729","0.547457790485535","0.00969584274139992","0.0100943020321424","0.00819828408007626","0.0123927550047664","0.0573951434878587","0.0507726269315673"
"int199","A-2","1042","12470.4028506665","4120.13638666779","12982.0011564052","4499.71947103331","45360.5636647185","35643.6374614742","0.892325315005727","0.0315005727376861","0.0761741122565865","1679.48559133269","19673.9740698972","694.524116716524","154.155388471178","13.1600342319213","155.381818181818","5.4854514334617","5.35839598997494","12.9575757575758","0.533320328990387","0.897225848413542","0.944291168384834","-0.900867975861727","-0.611565759046679","-0.0982249279051118","0.126863814043228","0.491422725770368","0.434855964270095","0.909242453726075","0.923151170658151","-0.918418605682088","-0.844022943550245","-0.0498270355140143","-0.00919123849683037","0.3455419015984","0.330290133396587","0.892175776069073","0.947101558766932","-0.859241040308195","-0.627959188989573","0.06618840854601","0.0489634934511974","0.497026231390584","0.466530744890263","0.0100502512562814","0.0678391959798995","0.0224695056708752","0.0468649689706826","0.0182926829268293","0.0975609756097561"
"int200","A-5","1042","8409.40348906245","15.8255733150254","14359.8073948075","6265.44846078125","14118.0782630544","5702.56999418169","0.690207795735434","0.0376205351079723","0.272171669156594","8133.08111480317","20624.9092941266","1124.18336766491","161.321856287425","63.6145218417946","177.353790613718","9.66686343959071","9.51596806387226","68.8447653429603","1.03794137295404","0.909192456773242","0.963633209224517","-0.920028573489922","-0.800996341060371","-0.309508095536869","0.131349762287552","0.469037662476172","0.462674266664436","0.880517705913584","0.923616781780565","-0.918175772022849","-0.91082281976096","-0.166851880740842","-0.0340615531641639","0.401322316932742","0.348045540564122","0.904472268260066","0.957931237572301","-0.872684556639746","-0.86694493290475","-0.00734988017255493","0.204257950260775","0.506137740267251","0.538529249477727","0.0054917623564653","0.0693959061407888","0.00196811651249754","0.0110214524699862","0.0253623188405797","0.148550724637681"
"int201","L-8","1042","9185.04881275096","859.063668608142","9773.68000206898","1405.8503180533","18446.5506017078","10130.1949894896","0.822532102728732","0.0348113964686998","0.142656500802568","5375.08225966394","30991.771762999","1311.64102960857","269.023206751055","46.6593487010611","264.273775216138","11.1851445298207","11.5232067510549","47.2219020172911","0.793615811766575","0.946030283696563","0.924013335784221","-0.923217109401441","-0.75930235582531","-0.0210701703948243","0.0886891684710169","0.52721370310048","0.410667065581237","0.940509152104071","0.94566789182847","-0.934500345763424","-0.90588939820955","-0.0426736062643811","-0.0444963309406076","0.433928357460157","0.372361217560588","0.951313670287148","0.921035269645632","-0.909973518096428","-0.774472008189141","0.0212839948924437","0.152291834823506","0.562137343966198","0.468916860076937","0.047853624208304","0.0232230823363828","0.0171993169065626","0.0156135642839717","0.0520231213872832","0.0375722543352601"
"int202","K-5","1042","7992.4564312381","-392.366865208925","9989.65654006752","1399.71662228202","21660.6101636633","13457.1707581118","0.589569969113804","0.0491803278688525","0.361249703017344","11380.0310918567","18572.5400555359","1549.27092141686","168.415652745807","103.194841829539","152.217391304348","12.6981664315938","15.227227885564","111.850241545894","1.17546984661589","0.91692708324307","0.970364778456724","-0.945911050812423","-0.835961670792629","-0.17982828626513","0.0931048572036887","0.480099625038072","0.409761324729227","0.929408418075488","0.932951735879529","-0.945911050812423","-0.909969372444444","-0.14020411080065","-0.0363961568182328","0.429177735229307","0.354953765852504","0.924715191035078","0.953423905160716","-0.907195075577236","-0.880363321066161","0.0278696276339993","0.15694578479636","0.503773336485365","0.503612248771655","0.0111842105263158","0.0253289473684211","0.00806126561870214","0.0165255945183394","0.0435835351089588","0.0702179176755448"
"int203","C-7","1042","9036.22506477975","615.288446225153","10280.4674904228","2001.35168354711","18237.3108902257","9919.6119407193","0.540638775036733","0.0280720748588663","0.4312891501044","21830.0892880764","27364.919170332","1420.89338561444","242.015958400574","193.067944500072","241.366391184573","12.5329709626663","13.1830733369195","202.539944903581","1.14955643760746","0.950234802015075","0.963376294872577","-0.949332067127924","-0.906818202190058","-0.262791593009345","0.128737485972212","0.478589956850038","0.421484159551175","0.938536178698757","0.939510394509517","-0.946247568037751","-0.87956584194044","-0.224086239243004","-0.0484897380005569","0.446021977593579","0.344742157347875","0.911212122952138","0.966624174331686","-0.879809382201152","-0.836270081336024","-0.0555909265459101","0.262266311020649","0.472630068641111","0.523202896960769","0.00753228120516499","0.0387374461979914","0.00658082975679542","0.0121602288984263","0.0110497237569061","0.143646408839779"
"int204","G-5","1042","9291.29684606637","1054.58867409312","13835.3789027609","6589.76342796278","11739.4564758842","3413.8849170137","0.387403528114664","0.0698732083792723","0.542723263506064","14673.1549190354","10473.9051491642","1889.10349008404","99.8819197562214","139.926004980434","94.4082840236686","17.0281038776236","20.1868969019807","156.792899408284","1.17788417886365","0.953515367290857","0.947604070759285","-0.918582166177595","-0.848761073414265","-0.137172746514172","0.0573489780335924","0.433713163907942","0.4091119145847","0.928200800017648","0.951221083700415","-0.915260014234113","-0.851931317306367","-0.189466740986455","-0.00378124702125062","0.425442164563954","0.382113077917742","0.949458556525016","0.964480651232427","-0.846079077476826","-0.854992358888349","0.0100339316957567","0.104644442339482","0.480361392890249","0.512310473115306","0.0063500127000254","0.0226060452120904","0.00569395017793594","0.0096085409252669","0.0355731225296443","0.0790513833992095"
"int205","G-6","1042","9358.80141494027","863.001845235602","17588.2730825688","8803.36700006179","13259.1831359861","4897.01168493537","0.444106641721235","0.04911131898971","0.506782039289055","16029.2602936564","14046.8690805969","1553.36624903915","121.224042455007","138.331490258031","122.902380952381","13.5908372827804","14.1365943700969","145.878571428571","1.2152087067879","0.912362279797639","0.961276595409494","-0.924297429984594","-0.885976381000236","-0.208306391082145","0.0526726688665283","0.44725301053412","0.398683343779002","0.920681692683332","0.929596497933975","-0.925362830753139","-0.925293711933372","-0.207014298876957","-0.0167330733090135","0.451345992952849","0.384061460491625","0.90057686449876","0.956141269231233","-0.94002603760244","-0.88777981527226","-0.0120617412796447","0.0850167098136002","0.495185479490101","0.496970124964631","0.00415416570505424","0.012924071082391","0.00579404793257835","0.00895443771398472","0.0238663484486874","0.0310262529832936"
