TMA.core,TMA.set,Kcross.Cancer2lympho,Kcross.lympho2Cancer,Kcross.Cancer2Stromal,Kcross.Stromal2Cancer,Kcross.Lympho2Stromal,Kcross.Stromal2Lympho,cancer ratio,stromal ratio,lymphocytes ratio,lymphocyte.dens,cancer.dens,stroma.dens,cancer.to.lympho.avgCount,lympho.to.cancer.avgCount,cancer.to.stroma.avgCount,stroma.to.cancer.avgCount,stroma.to.lympho.avgCount,lympho.to.stroma.avgCount,ShannonH,DoC_TL_max,DoC_SL_max,DoC_TL_min,DoC_SL_min,DoC_TL_mean,DoC_SL_mean,DoC_TL_Std,DoC_SL_Std,DoC_LT_max,DoC_ST_max,DoC_LT_min,DoC_ST_min,DoC_LT_mean,DoC_ST_mean,DoC_LT_Std,DoC_ST_Std,DoC_TS_max,DoC_LS_max,DoC_TS_min,DoC_LS_min,DoC_TS_mean,DoC_LS_mean,DoC_TS_Std,DoC_LS_Std,localized_TL,localized_SL,localized_LT,localized_ST,localized_TS,localized_LS
C-2,963,4846.073585,-3537.256071,7044.137819,-1326.643583,11102.65993,2719.202437,0.474275444,0.070658279,0.455066277,15318.45309,15965.07256,2378.500862,131.5277709,126.2018001,132.8012719,19.7851729,23.60701061,152.0397456,1.193687238,0.926440954,0.971416464,-0.938025561,-0.850096493,-0.135872328,0.052012988,0.454845502,0.422873108,0.927592271,0.92014802,-0.944578029,-0.905328337,-0.115377734,-0.031034339,0.423844123,0.36902018,0.917383502,0.962845143,-0.915269225,-0.897671208,-0.01057038,0.043869445,0.463754382,0.500868112,0.007160494,0.01654321,0.007818053,0.008291874,0.01910828,0.042993631
D-5,963,8235.038831,-199.3804396,8827.864985,524.1650936,13381.56168,5085.11477,0.758145363,0.034013605,0.207841031,4334.523109,15811.11573,709.3534803,146.6468562,40.20306966,145.4473684,6.525383707,6.517657192,39.82105263,0.936499338,0.913330133,0.926127642,-0.858558401,-0.701128914,0.117832352,0.020622275,0.463137317,0.390809864,0.928191524,0.949774961,-0.886022336,-0.865707903,0.055227032,-0.016529506,0.409586117,0.338907332,0.944104663,0.92246319,-0.848667788,-0.775874393,0.144372739,0.156961218,0.503561033,0.507799896,0.026724138,0.071551724,0.008266415,0.062588569,0.074074074,0.074074074
E-4,963,5955.112839,-2426.48252,7765.159655,-589.6414751,11529.28868,3172.395161,0.457552625,0.044644923,0.497802452,16033.79934,14737.38619,1437.975498,130.7644052,142.2699697,130.4715026,12.73053589,13.54786245,151.0621762,1.194440781,0.928618542,0.96338673,-0.908214244,-0.801883369,-0.174982312,0.108194906,0.467516133,0.427951993,0.948294279,0.911455548,-0.944135763,-0.931628372,-0.116315193,-0.031642777,0.456208855,0.357262438,0.914449387,0.96338673,-0.909179496,-0.847928889,0.006805494,0.188484599,0.485337852,0.542158205,0.00697188,0.027190332,0.010366625,0.016687737,0.031168831,0.114285714
D-6,963,7338.646845,-982.9460463,7185.487893,-1161.277062,13096.79587,4756.418078,0.776399922,0.104243364,0.119356714,2276.654022,14809.33874,1988.376402,123.4204545,18.97329673,125.4219331,16.83953082,19.11688312,21.88847584,0.962381488,0.937506389,0.950884889,-0.865440885,-0.924700554,-0.076658372,0.03660698,0.504227003,0.436851193,0.948667179,0.950702638,-0.909523362,-0.878058755,-0.073250896,-0.019033051,0.3792131,0.376606154,0.919737055,0.936986591,-0.871230195,-0.881890343,0.033670669,-0.009519588,0.502907363,0.435239592,0.034146341,0.032520325,0.029705442,0.010733899,0.026070764,0.052141527
F-8,963,6168.446879,-2204.799519,5971.909635,-2354.024078,9192.991606,900.0811999,0.648828575,0.058635258,0.292536167,8310.885262,18433.07068,1665.814201,170.8266958,77.0215075,166.6812227,15.06314128,16.69584245,83.29694323,1.117513957,0.90678001,0.956334097,-0.911710474,-0.785843466,-0.121444889,0.03213396,0.449320456,0.407081422,0.917919236,0.931732734,-0.889175169,-0.910944898,-0.108003132,-0.031328502,0.404115814,0.355165669,0.895790522,0.944001551,-0.901103294,-0.85527562,-0.057874941,0.013304438,0.496181045,0.480367709,0.006129597,0.014886165,0.003355042,0.007696862,0.024070022,0.028446389
A-6,963,8206.137671,-184.9949607,9114.237695,736.390837,11683.72126,3295.217109,0.728852145,0.089863408,0.181284448,5444.89031,21891.12211,2699.053359,205.7614012,51.17787276,208.0533333,25.65296729,28.10508923,56.7,1.084701801,0.943540572,0.961907842,-0.907205321,-0.873308245,0.033156459,0.095563756,0.493356939,0.422826122,0.936277178,0.923901602,-0.890516233,-0.881124991,0.003764725,0.02108996,0.413705088,0.390386305,0.90967644,0.951224004,-0.914480427,-0.814919205,0.061829646,0.074126517,0.48234193,0.433433806,0.042989418,0.024470899,0.01249589,0.006576784,0.03070761,0.028037383
H-3,963,6000.692791,-2362.499305,7814.420347,-521.5861578,21272.83518,12964.86458,0.879104194,0.032264187,0.088631619,1689.158531,16754.13772,614.8971099,153.8158458,15.50777202,149.6941176,5.493955095,5.942184154,16.32352941,0.621536812,0.921885627,0.933123539,-0.871112049,-0.691085444,-0.158760058,0.050640145,0.501252579,0.425772419,0.921885627,0.932479258,-0.895533665,-0.84577109,-0.058150318,-0.029732512,0.344927186,0.322432918,0.932045988,0.933123539,-0.883967204,-0.657197305,0.107097421,0.102931728,0.47875865,0.48147644,0.012875536,0.053648069,0.020513928,0.0628374,0.041420118,0.065088757
C-4,963,7661.626002,-727.1515754,8528.190269,145.8144922,12416.66609,4058.266956,0.647363777,0.047099051,0.305537172,10135.91805,21475.70506,1562.468233,195.6913357,92.35934571,199.1077283,14.48645425,15.8631769,102.9039813,1.096323197,0.942550304,0.919974971,-0.924138097,-0.851318827,0.008876139,0.064729446,0.555642045,0.415628622,0.945389311,0.94687369,-0.936149067,-0.878027673,-0.026776945,-0.00240047,0.50247251,0.398730031,0.94687369,0.902214912,-0.917326776,-0.902217428,0.039898282,0.065063618,0.577500663,0.504846984,0.046948357,0.02094619,0.022835719,0.026925699,0.051643192,0.021126761
A-7,963,7626.564092,-780.2515968,8577.093747,189.5356334,11011.65207,2611.170336,0.84340694,0.047318612,0.109274448,3087.007995,23826.28342,1336.752885,217.4618938,28.17504488,215.208,12.07405745,12.50461894,28.87733333,0.762122947,0.937061542,0.926701377,-0.868291974,-0.723933781,0.021182766,0.062618391,0.46714704,0.41174746,0.92217958,0.940055854,-0.889382381,-0.918633262,-0.02052767,0.022473982,0.379078779,0.347375984,0.945684931,0.946541445,-0.889082019,-0.777105709,0.112754051,0.088609185,0.471357721,0.443369883,0.026589595,0.01734104,0.005536436,0.004638635,0.029411765,0.024064171
F-4,963,6817.289018,-1567.483068,8738.228879,334.51067,8077.579604,-304.7326089,0.535149967,0.067366828,0.397483206,14919.23965,20086.46024,2528.564302,182.969055,135.8990453,191.7696629,24.14303395,22.19971435,130.9817416,1.223844308,0.929496084,0.935720025,-0.933878575,-0.931192122,-0.101767171,0.021255808,0.490086817,0.4253916,0.928097494,0.926332525,-0.933454847,-0.946567898,-0.077334468,-0.04537916,0.46355346,0.3827457,0.917272771,0.924646415,-0.903990967,-0.87663913,-0.051575909,0.040659031,0.480554895,0.480672152,0.018095238,0.012142857,0.01556145,0.003536693,0.011251758,0.030942335
D-9,1042,0,0,0,0,0,0,0.109191084,0.016028049,0.874780867,45512.85947,5680.96385,833.9029505,29.75665617,238.3876147,27.859375,4.089449541,4.550529631,248.34375,0.597008,0.946963665,0.947897283,-0.930600817,-0.862107131,-0.133910185,0.006293638,0.449004547,0.396481942,0.929026809,0.952598701,-0.918030526,-0.819397922,-0.111135636,0.036125498,0.542996612,0.385606783,0.941291892,0.936476834,-0.687756371,-0.912388794,0.114141544,0.172931748,0.458831364,0.573873109,0.015750286,0.016036655,0.032183908,0.022988506,0.047619048,0.111111111
A-3,1042,32829.64027,22944.39543,48390.77036,39607.41639,25483.06795,16633.82729,0.837052781,0.050301098,0.112646121,2735.40576,20326.30129,1221.470496,100.1698113,13.48116801,100.9929577,6.069826492,6.506289308,14.57042254,0.769711726,0.939482019,0.969218585,-0.846106535,-0.664146806,0.049306214,0.201095169,0.509496634,0.484541625,0.920255495,0.931951256,-0.834166731,-0.845650288,-0.002329735,0.019119761,0.387436012,0.380138327,0.942252535,0.969218585,-0.808661062,-0.607952102,0.16920034,0.102002655,0.50872049,0.494712369,0.031545741,0.119873817,0.017358171,0.015664691,0.106382979,0.09929078
G-4,1042,168137.0822,179056.0197,143201.8741,133069.0929,41640.5892,18419.1975,0.54576659,0.073226545,0.381006865,8990.062277,12877.65678,1727.819777,74.31306306,51.87893082,81.59765625,10.94811321,9.392642643,48.87109375,1.217752595,0.944936452,0.950072539,-0.904855848,-0.848081598,0.063597365,0.133735679,0.508126282,0.448622278,0.948728346,0.932331107,-0.901887725,-0.830187404,0.008220096,0.079539731,0.480895006,0.413090731,0.926323103,0.955778681,-0.832302159,-0.778859261,0.317719221,0.093068455,0.468716172,0.492916916,0.044327573,0.060856499,0.026743576,0.045097011,0.090196078,0.043137255
H-6,1042,17005.29431,8583.749418,18005.63113,9662.105221,21101.54014,12439.53446,0.63286385,0.022962015,0.344174136,19976.25144,36732.12503,1332.740981,293.0979663,159.397761,295.7286245,10.73037497,10.89608135,163.3159851,1.063166417,0.955867899,0.937233487,-0.945541399,-0.894365283,-0.068323717,-0.01425062,0.522694198,0.379543899,0.947408891,0.950172351,-0.936678868,-0.936388764,-0.061206092,-0.000674182,0.491286807,0.376898838,0.912868086,0.943442415,-0.908099073,-0.877054487,0.102055121,0.06208549,0.51803569,0.532978421,0.03721161,0.016125031,0.027654121,0.012140834,0.044776119,0.082089552
E-11,1042,17484.95674,8703.639142,18348.50894,10207.34619,33129.09272,24884.21787,0.632823698,0.048494983,0.318681319,9415.394321,18696.68632,1432.777397,106.1476762,53.45375613,100.7783251,7.722914307,7.695652174,50.57635468,1.119158128,0.944244852,0.958179625,-0.898492997,-0.798415181,0.047239502,0.066908254,0.519904548,0.435990503,0.941060932,0.935792812,-0.92777203,-0.824757288,0.0359358,0.035096922,0.472029133,0.400574495,0.948510246,0.961896756,-0.872783381,-0.811970445,0.243513988,0.190373373,0.52991628,0.492900551,0.053263316,0.078019505,0.037009063,0.066087613,0.118811881,0.103960396
C-13,1042,0,0,0,0,0,0,0.271441469,0.071772495,0.656786037,32638.13656,13488.93433,3566.641728,92.76242841,224.4473392,94.04402516,24.86585366,22.98969072,210.3794549,1.132438922,0.927377885,0.939949728,-0.915470399,-0.922994939,-0.183885915,-0.093360605,0.452770185,0.418020001,0.931200332,0.86656032,-0.939600892,-0.909974387,-0.167017278,0.02699894,0.470823796,0.381004633,0.916078053,0.944669792,-0.85137126,-0.933955014,0.039090647,-0.118798955,0.444494499,0.506777131,0.005499542,0.00939505,0.00942873,0.002218525,0.010504202,0.023109244
L-10,1042,24324.89653,15681.09547,26366.44875,16795.96129,37517.35745,28060.37809,0.238966318,0.055168409,0.705865273,16541.514,5600.027157,1292.837375,33.45660222,98.82381531,34.76315789,8.025516403,9.244755245,118.2789474,1.07520434,0.927898044,0.958008233,-0.903227412,-0.904065351,-0.037248411,0.015447266,0.457061088,0.396576684,0.945341533,0.89671262,-0.906576474,-0.744605451,0.001588837,0.019522005,0.490747009,0.37772826,0.914252957,0.960859448,-0.647531354,-0.877396756,0.144421059,0.107295142,0.443792204,0.519467498,0.019341564,0.07654321,0.032846715,0.068126521,0.026455026,0.08994709
C-1,1042,25327.65281,16847.75069,35836.00093,28877.38015,34021.43219,27067.8183,0.536325709,0.057545677,0.406128615,21109.88437,27877.311,2991.127789,156.8639745,118.7851395,165.205,17.72612661,16.87035069,119.0625,1.240333633,0.956334097,0.961269649,-0.93347301,-0.833493026,0.102234893,0.177094825,0.509188652,0.447925146,0.964898283,0.938917191,-0.934924329,-0.895835247,0.040908556,0.068120944,0.49286131,0.402982868,0.940067942,0.951269484,-0.921031654,-0.832893763,0.178609556,0.307951149,0.507897739,0.471612736,0.036498937,0.045003544,0.031392541,0.010732493,0.060150376,0.095238095
L-9,1042,7932.213488,-482.4017384,11152.16505,2784.737857,13712.1204,5328.379102,0.523220665,0.032426491,0.444352844,11118.28581,13091.66122,811.3529535,73.0148423,62.00945378,68.15254237,4.223739496,4.975262832,68.1779661,1.042183024,0.946636945,0.944645128,-0.915563444,-0.817429131,-0.056913705,0.029556072,0.488450161,0.384464976,0.938359175,0.953608523,-0.917383168,-0.857256608,-0.109187531,-0.052477383,0.472766723,0.369593032,0.956438221,0.938989932,-0.817704102,-0.881893549,0.070444708,0.095654258,0.563316384,0.548535949,0.02970297,0.030940594,0.018917499,0.061481871,0.076923077,0.05982906
L-3,1042,9263.159406,854.1882993,12260.14386,3915.850827,11655.96769,3299.122839,0.540265833,0.090695856,0.369038311,9351.640321,13690.64293,2298.284486,102.5863347,70.07344428,102.1594828,17.14978292,17.23728814,70.13793103,1.284159467,0.921888391,0.942491506,-0.928977709,-0.836865189,-0.122734605,0.051023136,0.475948641,0.428710395,0.937154322,0.922344609,-0.935339771,-0.838825032,-0.117874779,-0.021295742,0.439994095,0.374692799,0.911149549,0.942257302,-0.896708771,-0.825447048,0.039703788,0.095187478,0.489661007,0.494249598,0.011658718,0.02490726,0.00796236,0.006876583,0.041036717,0.062634989
J-4,1042,28147.68258,21776.41934,37855.43143,29477.7463,0,-8377.685129,0.68239752,0.028246641,0.289355839,5492.189722,12952.41409,536.14233,75.76309524,32.1251893,76.95121951,3.18525997,3.33452381,34.15853659,1.018443941,0.937090006,0.893242941,-0.925019812,-0.664881653,-0.076858499,-0.02038496,0.441515647,0.340622831,0.926000183,0.916256509,-0.883003813,-0.846267265,-0.073463149,-0.02047481,0.396452316,0.326957315,0.899914899,0.942787625,-0.713449987,-0.775246624,0.15337254,0.079815135,0.511426253,0.401212139,0.015494636,0.077473182,0.006565657,0.108080808,0.074074074,0.024691358
I-12,1042,25215.75882,17181.94961,34458.40393,27297.38851,34223.19282,26520.55605,0.661598823,0.037273173,0.301128004,8637.430442,18977.02552,1069.128198,110.3200326,50.2120089,111.8355263,6.300593032,6.035830619,48.76315789,1.077681677,0.936251204,0.923499625,-0.918853459,-0.745426013,-0.00979296,0.055745805,0.49456226,0.400580989,0.939729345,0.93065242,-0.906379202,-0.858661566,-0.003059194,0.000129437,0.439703599,0.355952561,0.929751172,0.943329372,-0.79470907,-0.695435576,0.075285726,0.179094751,0.522434872,0.48611357,0.027709861,0.040749796,0.014460512,0.031887282,0.033112583,0.099337748
L-6,1042,11923.52881,3627.856362,21354.18393,12428.12371,13378.9856,4379.351545,0.581155779,0.053015075,0.365829146,9504.550446,15098.91839,1377.376473,86.9271978,54.7202767,85.72511848,7.820146995,7.90521978,54.54976303,1.191984321,0.93261366,0.884342773,-0.869599213,-0.788733272,0.0358592,-0.097404326,0.511144408,0.386081154,0.926233123,0.930588972,-0.851310784,-0.818599646,-0.005003895,-0.013750701,0.475109076,0.383559544,0.916005557,0.889686234,-0.804475303,-0.864089371,0.147467772,-0.109319425,0.478099031,0.477357529,0.033676976,0.019931271,0.019896194,0.01816609,0.080952381,0.019047619
K-13,1042,17978.47574,9545.32237,19112.46871,12158.5368,21502.13122,12337.75345,0.237268848,0.034423898,0.728307255,15222.37013,4959.16277,719.4948383,34.05625,104.5395683,35.40495868,5.137889688,5.234375,110.7438017,0.983537945,0.940069692,0.953243137,-0.862123821,-0.840020743,0.092904022,-0.023717738,0.442919623,0.36660895,0.934523558,0.926395612,-0.85509136,-0.756401681,0.124946841,0.024296863,0.476892421,0.378272777,0.929211404,0.950439481,-0.776951001,-0.835686927,0.181632539,0.155594187,0.502092053,0.534151594,0.027354435,0.128565846,0.052821128,0.094837935,0.066666667,0.116666667
F-3,1042,25505.78368,17486.35628,21998.77055,13012.38783,57222.44393,48844.7588,0.893227092,0.030079681,0.076693227,2369.221463,27593.73776,929.2271191,172.4363636,14.80553078,181.8675497,6.124442462,6.18961039,15.78145695,0.57447832,0.928681178,0.961041611,-0.887041493,-0.607813834,0.153080944,0.054857355,0.520756621,0.434739293,0.943302031,0.950979122,-0.921000828,-0.853031057,0.03350389,-0.019912599,0.411299516,0.37949485,0.936820973,0.958198293,-0.904437629,-0.664209886,0.142930786,0.167418074,0.589456289,0.506374655,0.072916667,0.143229167,0.018514388,0.101048405,0.146666667,0.073333333
C-9,1042,17012.06615,8927.59895,36264.16403,28288.9708,19062.7714,10384.86737,0.627900232,0.013341067,0.358758701,9431.168287,16506.45056,350.714423,98.59175424,56.33210162,98.63043478,2.095612009,2.340339531,62.93478261,1.021657626,0.930667728,0.949415095,-0.925363384,-0.788294368,0.081067611,0.091084163,0.538397821,0.412485013,0.936971173,0.937133642,-0.904213413,-0.899438914,0.000512062,-0.07122944,0.494494026,0.338304026,0.93860482,0.947163449,-0.849827867,-0.696251189,0.282124285,0.442820072,0.591917496,0.50116626,0.047734628,0.300161812,0.027726433,0.309149723,0.111111111,0.266666667
K-4,1042,11814.86307,3611.54932,15560.81033,7449.956871,12279.50617,3609.150527,0.594117647,0.09979716,0.306085193,6250.416862,12132.18753,2037.909275,109.1159708,56.21543189,105.8963415,17.78764083,18.49569251,56.72764228,1.281673874,0.935491948,0.930658663,-0.867427767,-0.774036015,-0.004194638,0.087057149,0.485135106,0.40134367,0.930239216,0.930403156,-0.893352076,-0.891646806,-0.027779562,0.024674599,0.450965596,0.413288015,0.934892102,0.946247568,-0.902845194,-0.832514572,0.111364377,0.137700509,0.510260833,0.47849575,0.023209549,0.019893899,0.015368852,0.017759563,0.073319756,0.052953157
F-13,1042,12460.80986,3721.185761,12446.65159,3513.753351,15061.10292,5458.696089,0.512849414,0.067177638,0.419972949,9762.506043,11921.47142,1561.58175,78.10413312,63.95956044,78.50671141,10.28351648,10.54696726,65.93624161,1.279602296,0.944873493,0.964586745,-0.897578813,-0.753574729,0.162771576,0.097870008,0.490981623,0.422905941,0.94508487,0.940952436,-0.895108933,-0.812553367,0.113147368,0.046628316,0.494578736,0.393881753,0.923858128,0.966599946,-0.75070391,-0.857476012,0.21086755,0.218476275,0.46812114,0.502936129,0.061761547,0.030612245,0.049692172,0.018909411,0.060606061,0.084175084
E-12,1042,31536.67677,25894.65292,63300.86909,58087.54678,54897.84044,41769.4554,0.719124912,0.033874382,0.247000706,7466.69151,21738.739,1024.003407,151.5064286,52.03925417,149.9166667,7.061825319,7.356428571,53.640625,0.972314274,0.947004141,0.925081664,-0.918921048,-0.843233324,-0.052597529,0.006796389,0.533117941,0.426066877,0.938648222,0.950998832,-0.924336417,-0.835696709,-0.043907404,0.045440298,0.449591411,0.380355998,0.945679412,0.930650323,-0.839630825,-0.887980579,0.287554934,0.130948834,0.526872141,0.521318308,0.032165833,0.041458184,0.015705521,0.059386503,0.167539267,0.057591623
K-1,1042,18701.1035,10183.28543,23053.42963,14109.33964,26454.81117,17078.1103,0.38451087,0.049728261,0.56576087,14310.67057,9726.032112,1257.85433,56.54707012,83.20282686,57.20765027,7.399293286,7.641690682,86.93989071,1.197164841,0.938782922,0.951777157,-0.884584239,-0.763892285,0.139506705,0.065720742,0.452441784,0.38888267,0.93673349,0.917168286,-0.855699638,-0.778131911,0.137835581,0.036017074,0.4630094,0.38002018,0.91759868,0.952441881,-0.771684126,-0.766508355,0.291731513,0.291986645,0.424357321,0.506393027,0.036520903,0.037962518,0.033239038,0.031824611,0.038461538,0.126373626
H-9,1042,10912.08259,2584.9651,16007.81087,7536.533894,14010.33315,5637.739387,0.543629062,0.022635999,0.43373494,13055.48951,16363.31976,681.3470954,104.9423401,83.72834117,109.233871,4.5483546,4.547979798,87.14516129,1.102158855,0.946660183,0.919807193,-0.910498295,-0.85701539,-0.084587886,0.025158333,0.505152142,0.385674388,0.927561505,0.914336942,-0.909510864,-0.836768185,-0.096167076,-0.034830005,0.484528522,0.351514195,0.907976039,0.933958073,-0.886301666,-0.88213962,0.031523133,0.198068037,0.549236597,0.522630688,0.028631579,0.095578947,0.019482701,0.156533423,0.06504065,0.06504065
K-7,1042,11182.97444,2920.408263,10214.98297,1701.811655,17741.08243,9021.74733,0.313347117,0.042499426,0.644153457,27041.43986,13154.25248,1784.117822,97.45024964,200.3335777,92.41621622,12.53482405,13.24643367,200.772973,1.10207901,0.948565321,0.959029352,-0.944960942,-0.883892128,-0.200373621,0.050942539,0.464552873,0.41361033,0.94543581,0.917018306,-0.939108129,-0.896423951,-0.17141155,-0.058545544,0.500736047,0.388859821,0.892524242,0.955080252,-0.869733698,-0.875954017,0.069702593,0.110068922,0.510642539,0.522466417,0.008204031,0.02015338,0.013934727,0.028969564,0.032520325,0.078590786
D-2,1042,17692.95022,8892.513255,17300.46431,8916.114813,21171.67318,12793.98805,0.822938689,0.023431994,0.153629316,5081.884177,27221.88187,775.1038939,174.9678899,32.66366945,180.9924812,5.153500321,4.970183486,32.58646617,0.729660836,0.920056167,0.90449579,-0.91033231,-0.713980076,-0.090047708,0.034228303,0.494908714,0.380834836,0.927711837,0.927992009,-0.913458391,-0.902373959,-0.068259397,-0.010445233,0.401941359,0.339381853,0.927926545,0.917480207,-0.865942712,-0.652606232,0.133396019,0.199468837,0.521185208,0.445177277,0.01836969,0.154994259,0.006423983,0.255888651,0.098484848,0.053030303
A-1,1042,26996.57821,18710.37423,23634.8779,15697.63547,57588.07816,46927.40204,0.186294212,0.033159164,0.780546624,21832.55118,5210.807142,927.4899444,41.20932029,172.6601942,38.58787879,6.868392665,7.973995881,187.7030303,0.879344426,0.960970028,0.946477207,-0.912593537,-0.857002628,-0.043931143,0.05035549,0.479053052,0.395490849,0.953582782,0.891939696,-0.918107697,-0.778800121,0.027725792,-0.011230746,0.528844298,0.376397949,0.911652337,0.942731843,-0.780122363,-0.869917392,0.106538846,0.046713899,0.481007578,0.552590449,0.021632758,0.036827195,0.048596112,0.037796976,0.036585366,0.079268293
C-12,1042,20292.10767,12965.0205,27893.69327,20914.75874,30064.46853,22515.67399,0.330350195,0.068093385,0.60155642,8939.195832,4909.040919,1011.875337,41.19146184,75.00942285,37.22857143,7.673733804,8.471539457,74.84,1.189018071,0.927125613,0.96388493,-0.890190631,-0.764881727,0.043017728,0.055013914,0.471098702,0.419843375,0.930349897,0.945261309,-0.858282564,-0.724456943,0.013594711,-0.004884972,0.523228399,0.403204655,0.942481129,0.96388493,-0.726494992,-0.824689305,0.159205598,0.234860219,0.474182873,0.494682885,0.034304207,0.05566343,0.04245283,0.043632075,0.063218391,0.086206897
F-9,1042,19738.19197,11430.26181,22433.33233,14877.85678,23173.84278,14502.83499,0.241830823,0.023522596,0.734646582,31925.90613,10509.36374,1022.233272,71.0966877,215.9784379,79.19704433,7.703402012,7.900157729,246.729064,0.930063004,0.931419314,0.960368711,-0.935809641,-0.896280273,-0.196892523,-0.038860886,0.452551584,0.388721573,0.923152279,0.949033206,-0.941856937,-0.808604231,-0.258400521,-0.01572019,0.497128834,0.383161194,0.946233698,0.96321847,-0.82056002,-0.885840274,0.098865916,0.040432287,0.499380176,0.559774657,0.007572172,0.06814955,0.013422819,0.083413231,0.03960396,0.089108911
H-10,1042,16642.92386,8641.820298,20182.36629,11589.99542,50175.04817,41140.85038,0.705918367,0.010816327,0.283265306,7945.667128,19801.19784,303.4008341,134.2701729,53.87944493,137.4339623,2.106100029,2.403458213,62.94339623,0.919594269,0.92386392,0.950919709,-0.923340643,-0.806694141,-0.005422936,0.009794033,0.49867538,0.37436862,0.924717218,0.917831405,-0.934465229,-0.811766971,-0.047899977,-0.073805565,0.448269126,0.305095757,0.917627921,0.959435408,-0.82074728,-0.695247113,0.146664273,0.204110104,0.582981798,0.566278125,0.022350397,0.259552992,0.010121457,0.341816079,0.115384615,0.076923077
D-1,1042,15256.09672,6728.569276,13045.7168,4377.130906,18840.21364,9477.545221,0.698090692,0.034606205,0.267303103,3939.455923,10288.31123,510.0188472,65.03422619,24.9019943,64.27586207,3.186324786,3.239583333,25.02298851,1.021184755,0.938751761,0.916080976,-0.800268349,-0.613344661,0.064283463,-0.070633671,0.476797755,0.335334182,0.932194653,0.906057419,-0.855129286,-0.799141383,0.069954182,-0.038590172,0.422670442,0.32903171,0.938154386,0.918815546,-0.7554735,-0.679759151,0.160881331,0.100458366,0.523121069,0.476819571,0.041728763,0.086438152,0.020524515,0.096921323,0.034883721,0.011627907
F-8,1042,14454.31505,6107.305759,16499.30441,7653.108453,16509.1232,9144.205048,0.552932406,0.089960239,0.357107356,6502.150645,10067.7002,1637.980886,76.40709812,49.34696629,82.64088398,13.4458427,12.98051496,51.52762431,1.306486985,0.941329903,0.918616391,-0.873995134,-0.724099702,0.175306127,0.09561813,0.499172108,0.417489575,0.94565892,0.934319472,-0.875905939,-0.799561451,0.09900757,0.033295292,0.451931176,0.382696473,0.948433059,0.918616391,-0.787005786,-0.771155339,0.038352801,0.052595378,0.471356745,0.462134218,0.057103064,0.018802228,0.042715827,0.014388489,0.030470914,0.047091413
G-11,1042,16636.20569,8126.139343,24675.49047,15834.51393,15760.11247,7802.696818,0.543079316,0.068429238,0.388491446,6924.730489,9680.207713,1219.728349,80.2866293,57.43241695,78.11363636,9.842497136,10.23538831,58.10909091,1.219497482,0.938048424,0.911076366,-0.876201374,-0.788279655,-0.004700309,-0.055934228,0.494429018,0.366471722,0.92934174,0.891239246,-0.860639577,-0.838061957,0.034856727,-0.023517781,0.462232624,0.371448299,0.909872748,0.908734785,-0.791525086,-0.87167163,0.037666575,-0.011866111,0.509398676,0.478720652,0.036057692,0.042467949,0.026361032,0.015472779,0.02283105,0.00913242
F-2,1042,9873.845806,1503.998706,14639.96307,6111.648077,17471.40421,9186.070652,0.51893708,0.074984728,0.406078192,12601.61131,16103.90193,2326.961698,129.2113577,101.110359,132.610998,19.1624485,18.13087627,98.18737271,1.265556209,0.938268668,0.9647549,-0.920666149,-0.822415525,-0.168804951,0.13012672,0.47231685,0.436509784,0.927311267,0.929382412,-0.895051518,-0.871873465,-0.125027657,-0.02833131,0.453725301,0.38402101,0.928276594,0.964126628,-0.901568994,-0.887539801,0.006561365,0.073084148,0.506469982,0.530393175,0.016177577,0.047780286,0.016190757,0.020606417,0.02244898,0.083673469
J-8,1042,19447.98806,11113.56877,26970.03603,19159.40694,34467.81435,27263.91532,0.298116628,0.067176956,0.634706416,33175.58006,15582.3099,3511.284021,113.5999683,241.8591216,116.0734633,26.15608108,26.28705173,248.3613193,1.197786194,0.939898048,0.960905882,-0.922532586,-0.894252329,-0.080105277,0.219744304,0.505144775,0.434871112,0.945023123,0.952908268,-0.935187455,-0.83026547,-0.047901671,0.060916817,0.514651569,0.415221257,0.943692984,0.962696145,-0.863653432,-0.902018524,0.065126732,0.265570216,0.467434996,0.497187102,0.022536105,0.050944295,0.024332545,0.014869888,0.034534535,0.126126126
J-12,1042,8521.159526,171.3600328,8666.242164,257.1253836,19337.99866,10979.46749,0.408201797,0.039196435,0.552601767,29614.3363,21875.83541,2100.565879,186.803198,252.8838113,196.7514451,18.89306198,18.96911302,267.4315992,1.164017596,0.927674213,0.962817928,-0.952146273,-0.85644815,-0.37438089,0.135890714,0.433212213,0.432764701,0.93042688,0.894272845,-0.951311878,-0.900893066,-0.320643693,-0.07107898,0.441724481,0.366237498,0.914089006,0.962273975,-0.89614457,-0.861660244,-0.067336002,0.248984817,0.480180911,0.50505813,0.007927829,0.030344451,0.007401925,0.002220577,0.013513514,0.11003861
