Image,Name,Centroid X µm,Centroid Y µm
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,E-7,12413.8,7449.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,E-8,13983.5,7466.2
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,E-9,15306.9,7715.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,E-10,16730.2,7690.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,F-1,3670.7,8539.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,F-2,5143.9,8614.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,F-3,6617.2,8589.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,F-4,8115.4,8739.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,F-5,9538.7,8689.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,F-6,10887.1,8889.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,F-7,12360.4,8864.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,F-8,13808.7,9039.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,F-9,15331.9,9089.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,F-10,16580.4,9239.1
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,G-1,3695.6,10063.1
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,G-2,5119,10013.2
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,G-3,6592.2,10138
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,G-4,8140.4,10163
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,G-5,9588.7,10262.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,G-6,10962,10287.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,G-7,12335.4,10462.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,G-8,13833.7,10462.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,G-9,15228.9,10558.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,G-10,16580.4,10537.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,H-1,3695.6,11436.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,H-2,5143.9,11561.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,H-3,6617.2,11511.4
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,H-4,8090.4,11761.1
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,H-5,9488.8,11586.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,H-6,10887.1,11886
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,H-7,12285.5,11886
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,H-8,13683.8,11985.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,H-9,15157.1,11960.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,H-10,16530.5,12160.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,I-1,3829.1,12959.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,I-2,5243.8,12984.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,I-3,6742,13134.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,I-4,8190.3,13109.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,I-5,9488.8,13159.4
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,I-6,10909.1,13255.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,I-7,12290.9,13411.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,I-8,13633.9,13384.2
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,I-9,15057.2,13559
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,I-10,16584.8,13527
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,J-1,3720.6,14383
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,J-2,5168.9,14532.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,J-3,6667.1,14557.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,J-4,8115.4,14657.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,J-5,9463.8,14632.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,J-6,10787.3,14757.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,J-7,12275.7,14762.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,J-8,13633.9,14757.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,J-9,14947.3,14902.2
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,J-10,16471.2,15067.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,K-1,3745.6,15881.2
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,K-2,5087.5,16046.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,K-3,6617.2,16031.1
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,K-4,8015.5,16141.1
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,K-5,9488.8,16180.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,K-6,10774.3,16361.1
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,K-7,12260.5,16280.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,K-8,13633.9,16480.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,K-9,15082.2,16330.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,K-10,16364.1,16425.1
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,L-1,3795.5,17454.4
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,L-2,5193.9,17641
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,L-3,6617.2,17699.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,L-4,8068.9,17600.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,L-5,9388.9,17853.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,L-6,10712.3,17828.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,L-7,12110.7,17953.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,L-8,13509,17853.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,L-9,14832.5,17853.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,L-10,16205.8,17928.8
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,A-1,4220,973.85
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,A-2,5696,840.56
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,A-3,6975.2,1175.3
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,A-4,8467.7,1002.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,A-5,9953.1,1057.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,A-6,11311.6,1032.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,A-7,12859.8,998.82
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,A-8,14283.1,1223.6
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,A-9,15731.4,1373.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,A-10,17004.9,1348.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,B-1,4176.9,2570.3
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,B-2,5515.8,2457.6
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,B-3,7025.8,2530.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,B-4,8465,2422.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,B-5,9813.4,2522
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,B-6,11211.7,2621.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,B-7,12759.9,2547
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,B-8,14258.1,2771.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,B-9,15723.7,2934.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,B-10,17091.3,3140.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,C-1,3920.4,3870.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,C-2,5328.8,4011.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,C-3,6792,3905.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,C-4,8306.7,3962.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,C-5,9788.4,3970.3
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,C-6,11184.8,4145.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,C-7,12734.9,4070.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,C-8,14233.2,4245
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,C-9,15696.7,4367.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,C-10,17063,4536.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,D-1,3795.5,5318.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,D-2,5190.6,5334.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,D-3,6667.1,5343.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,D-4,8140.4,5493.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,D-5,9663.6,5468.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,D-6,11086.9,5693.3
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,D-7,12582.4,5568.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,D-8,14096.6,5736.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,D-9,15706.4,5768.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,D-10,17103.1,6035.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,E-1,3720.6,6866.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,E-2,5191.5,6829.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,E-3,6662.6,6932
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,E-4,8160.8,6942.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,E-5,9649.9,7062.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,E-6,11061.9,7081.6
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,E-7,12460.3,7191.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,E-8,14008.4,7241.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,E-9,15506.7,7441.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,E-10,16979.9,7441.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,F-1,3620.7,8265.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,F-2,5068.8,8427.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,F-3,6517.3,8315.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,F-4,8050.3,8506.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,F-5,9538.7,8490
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,F-6,10924.2,8686.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,F-7,12440.6,8625.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,F-8,13933.5,8814.6
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,F-9,15436.9,8837.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,F-10,16910.5,9017.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,G-1,3545.8,9838.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,G-2,5003.3,9819.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,G-3,6505,9936.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,G-4,8065.5,9963.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,G-5,9562.9,10052.3
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,G-6,11012,10038.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,G-7,12410.3,10237.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,G-8,13933.5,10212.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,G-9,15306.9,10387.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,G-10,16780.2,10362.8
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,H-1,3495.9,11211.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,H-2,4956.7,11390.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,H-3,6492.3,11311.6
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,H-4,7965.6,11536.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,H-5,9432.2,11379.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,H-6,10837.2,11686.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,H-7,12235.5,11611.3
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,H-8,13712.7,11758.8
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,H-9,15230.8,11770
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,H-10,16655.3,11935.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,I-1,3645.7,12809.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,I-2,5063.4,12820.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,I-3,6542.3,12959.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,I-4,8015.5,12959.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,I-5,9488.8,13084.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,I-6,10912.1,13059.6
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,I-7,12255.5,13227.8
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,I-8,13633.9,13159.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,I-9,15057.2,13359.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,I-10,16556.2,13305
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,J-1,3512.4,14215.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,J-2,4969.1,14358
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,J-3,6467.4,14333.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,J-4,7915.6,14532.8
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,J-5,9363.9,14532.8
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,J-6,10762.3,14582.8
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,J-7,11960.9,14582.8
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,J-8,13477.4,14575.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,J-9,14838,14711.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,J-10,16400.8,14889.3
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,K-1,3570.8,15681.5
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,K-2,4919.2,15881.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,K-3,6417.4,15831.3
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,K-4,7845.5,15973.6
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,K-5,9339,15981.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,K-6,10712.3,16155.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,K-7,12135.7,16106
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,K-8,13559,16205.8
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,K-9,14906.1,16120.9
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,K-10,16260.8,16265.3
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,L-1,3535,17367.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,L-2,4942.1,17314
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,L-3,6417.4,17504.3
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,L-4,7865.7,17404.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,L-5,9145.6,17638.4
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,L-6,10562.5,17579.2
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,L-7,11985.8,17729
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,L-8,13409.2,17654.1
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,L-9,14745.8,17730.7
TMA_963_U53_CK5-6_-_2016-10-25_11.59.52.ndpi,L-10,16130.9,17729
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,A-1,4694.5,2197.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,A-2,6217.7,1897.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,A-3,7474.8,2169.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,A-4,8983.3,1897.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,A-5,10462.6,1847.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,A-6,11857.6,1753.3
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,A-7,13359.2,1673
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,A-8,14832.5,1822.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,A-9,16305.7,1872.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,A-10,17679.1,1648.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,B-1,4782.5,3669.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,B-2,6164.1,3497.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,B-3,7618.9,3537.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,B-4,9089.3,3296.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,B-5,10487.6,3346
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,B-6,11886,3371
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,B-7,13384.2,3221.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,B-8,14907.4,3371
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,B-9,16375.3,3407.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,B-10,17654.1,3595.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,C-1,4644.5,5119
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,C-2,6092.8,5119
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,C-3,7516.1,4919.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,C-4,9064.3,4894.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,C-5,10537.5,4769.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,C-6,11986.3,4891.9
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,C-7,13459.1,4719.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,C-8,15015.4,4847.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,C-9,16455.6,4869.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,C-10,17993.2,4942.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,D-1,4644.5,6492.3
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,D-2,6056.2,6439
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,D-3,7541.1,6367.5
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,D-4,8989.4,6417.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,D-5,10512.6,6317.5
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,D-6,11960.9,6442.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,D-7,13484.1,6242.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,D-8,14987.8,6364.9
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,D-9,16603.9,6212.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,D-10,18003.7,6242.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,E-1,4719.4,8065.5
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,E-2,6181.2,7926.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,E-3,7641,7965.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,E-4,9114.2,7865.7
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,E-5,10612.5,7890.7
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,E-6,12035.8,7840.7
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,E-7,13509,7790.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,E-8,15032.2,7740.9
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,E-9,16530.5,7865.7
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,E-10,18028.7,7740.9
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,F-1,4694.5,9463.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,F-2,6167.7,9588.7
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,F-3,7616,9363.9
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,F-4,9114.2,9438.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,F-5,10612.5,9339
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,F-6,12035.8,9413.9
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,F-7,13559,9264.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,F-8,15057.2,9314
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,F-9,16605.4,9264.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,F-10,18028.7,9289
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,G-1,4694.5,11061.9
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,G-2,6167.7,10937.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,G-3,7700.1,10974.7
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,G-4,9264.1,10887.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,G-5,10762.3,10887.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,G-6,12135.7,10787.3
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,G-7,13683.8,10837.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,G-8,15157.1,10712.3
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,G-9,16577.3,10772.3
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,G-10,18028.7,10637.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,H-1,4744.4,12460.3
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,H-2,6217.7,12535.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,H-3,7765.8,12335.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,H-4,9289,12485.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,H-5,10762.3,12185.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,H-6,12210.6,12410.3
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,H-7,13608.9,12260.5
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,H-8,15107.1,12260.5
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,H-9,16632.7,12162.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,H-10,18053.7,12160.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,I-1,5019.1,14033.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,I-2,6467.4,13908.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,I-3,7990.6,13983.5
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,I-4,9488.8,13858.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,I-5,10962,13908.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,I-6,12385.4,13783.7
