Image	Name	Class	TMA core	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	K-9 - PathAnnotationObject		K-9	K-9	Geometry	14022.5	17857.3	1063298.1	12123.9
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	D-12 - PathAnnotationObject		D-12	D-12	Geometry	18827.9	6714.1	1290802.5	19737.6
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	D-9 - PathAnnotationObject		D-9	D-9	Polygon	14103.5	6617.3	1280740.9	5946.4
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	L-8 - PathAnnotationObject		L-8	L-8	Polygon	12428.4	19446.6	1329039.3	4920.9
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	L-3 - PathAnnotationObject		L-3	L-3	Polygon	4746.6	19158.9	1313335.4	4668.2
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	D-7 - PathAnnotationObject		D-7	D-7	Polygon	10976.7	6710	1382770.7	4956.7
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	J-8 - PathAnnotationObject		J-8	J-8	Geometry	12449.9	16236.7	1271610.1	8283
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	G-13 - PathAnnotationObject		G-13	G-13	Geometry	20249.5	11503.9	743363.6	24708.1
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	I-6 - PathAnnotationObject		I-6	I-6	Polygon	9301.6	14539.5	1042022.2	9849.9
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	H-5 - PathAnnotationObject		H-5	H-5	Geometry	7842.4	12892	1048329.2	19269.2
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	E-9 - PathAnnotationObject		E-9	E-9	Geometry	14060.5	8259	1125281.1	18782.6
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	I-1 - PathAnnotationObject		I-1	I-1	Polygon	1574.6	14452.7	1161113.5	6025.3
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	E-2 - PathAnnotationObject		E-2	E-2	Polygon	3146.7	8283.9	1172501.3	11767.3
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	E-3 - PathAnnotationObject		E-3	E-3	Polygon	4753.9	8279.8	1298061.9	7027.4
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	H-6 - PathAnnotationObject		H-6	H-6	Polygon	9416.3	13084.2	1207513.4	10059.3
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	D-13 - PathAnnotationObject		D-13	D-13	Polygon	20132.3	6808.7	559136	5463.9
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	C-11 - PathAnnotationObject		C-11	C-11	Polygon	17109.3	5237.9	968178	8482.8
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	I-3 - PathAnnotationObject		I-3	I-3	Geometry	4701.2	14409.9	1021174.9	12806.1
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	B-8 - PathAnnotationObject		B-8	B-8	Polygon	12490.9	3653.2	1368229.7	5227.5
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	H-1 - PathAnnotationObject		H-1	H-1	Polygon	1611.2	12853.4	1143186.2	5755.4
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	G-10 - PathAnnotationObject		G-10	G-10	Geometry	15516.8	11413.4	1005460.2	10566.5
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	F-5 - PathAnnotationObject		F-5	F-5	Polygon	7848.7	9804.8	1215873.9	9554.2
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	I-9 - PathAnnotationObject		I-9	I-9	Geometry	13999.7	14692.6	1268255.3	8671
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	H-12 - PathAnnotationObject		H-12	H-12	Polygon	18713.8	13098.9	1277673.2	5287.3
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	G-1 - PathAnnotationObject		G-1	G-1	Geometry	1773.5	11476.5	809899	31216.4
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	G-12 - PathAnnotationObject		G-12	G-12	Geometry	18827.7	11395.5	570510.4	21327.8
